chrom	start	end	tss	gene_id	locus_id	strand
chrII	9554047	9554162	9554155	WBGene00009447	F35H8.2	+
chrII	9554952	9555109	9555121	WBGene00009447	F35H8.2	+
chrII	9557494	9557600	9557619	WBGene00009448	zfp-2	+
chrII	9560936	9561119	9561075	WBGene00009449	F35H8.4	-
chrII	9586875	9587012	9586886	WBGene00009450	ugt-58	-
chrII	9587718	9587927	9587910	WBGene00009450	ugt-58	-
chrII	9591167	9591275	9591263	WBGene00006473	tag-124	+
chrII	9591167	9591275	9591172	WBGene00008455	E02H1.1	-
chrII	9605443	9605600	9605465	WBGene00003618	nhr-19	-
chrII	9606450	9606603	9606487	WBGene00003618	nhr-19	-
chrII	9606718	9606887	9606762	WBGene00003618	nhr-19	-
chrII	9607210	9607331	9607218	WBGene00003618	nhr-19	-
chrII	9617139	9617252	9617224	WBGene00014249	ZK1307.8	+
chrII	9620594	9620730	9620705	WBGene00014249	ZK1307.8	+
chrII	9624070	9624273	9624267	WBGene00014249	ZK1307.8	+
chrII	9624070	9624273	9624218	WBGene00001038	dnj-20	-
chrII	9624407	9624500	9624502	WBGene00014249	ZK1307.8	+
chrII	9624407	9624500	9624375	WBGene00001038	dnj-20	-
chrII	9633967	9634136	9634111	WBGene00014248	ZK1307.7	+
chrII	9644537	9644692	9644564	WBGene00001510	fzr-1	-
chrII	9645283	9645439	9645401	WBGene00005026	sqv-8	+
chrII	9646129	9646330	9646296	WBGene00005026	sqv-8	+
chrII	9647198	9647309	9647245	WBGene00005026	sqv-8	+
chrII	9647198	9647309	9647239	WBGene00001510	fzr-1	-
chrII	9647540	9647648	9647627	WBGene00005026	sqv-8	+
chrII	9647540	9647648	9647513	WBGene00001510	fzr-1	-
chrII	9653863	9653976	9653865	WBGene00014245	ZK1307.2	-
chrII	9655478	9655575	9655531	WBGene00014244	ZK1307.1	-
chrII	9655818	9656009	9655996	WBGene00014244	ZK1307.1	-
chrII	9656308	9656456	9656458	WBGene00014251	gstk-1	+
chrII	9658935	9659149	9658963	WBGene00014252	ZK1320.2	-
chrII	9660417	9660539	9660447	WBGene00014253	ZK1320.3	-
chrII	9662890	9663009	9662926	WBGene00014254	cyp-13A10	-
chrII	9666648	9666780	9666767	WBGene00014259	ZK1320.11	+
chrII	9666648	9666780	9666711	WBGene00014255	ZK1320.5	-
chrII	9667444	9667551	9667527	WBGene00014259	ZK1320.11	+
chrII	9669034	9669146	9669171	WBGene00006390	taf-8	+
chrII	9677525	9677654	9677645	WBGene00044007	ZK1320.13	+
chrII	9679937	9680068	9680083	WBGene00044007	ZK1320.13	+
chrII	9686760	9686891	9686802	WBGene00014258	ZK1320.9	-
chrII	9686984	9687089	9686992	WBGene00014258	ZK1320.9	-
chrII	9706286	9706389	9706301	WBGene00013139	Y53C12A.3	-
chrII	9716723	9716838	9716733	WBGene00006940	wee-1.3	-
chrII	9718708	9718819	9718789	WBGene00194906	Y53C12A.11	-
chrII	9724573	9724755	9724627	WBGene00013145	cutl-2	-
chrII	9731879	9732046	9732020	WBGene00003100	mab-3	+
chrII	9746156	9746268	9746254	WBGene00003785	nos-3	+
chrII	9746156	9746268	9746161	WBGene00013143	Y53C12B.1	-
chrII	9752333	9752479	9752325	WBGene00013146	Y53C12B.7	-
chrII	9760522	9760654	9760666	WBGene00014261	shk-1	+
chrII	9770201	9770334	9770209	WBGene00000178	aqp-10	-
chrII	9774270	9774504	9774313	WBGene00014262	ZK1321.4	-
chrII	9781911	9782045	9781902	WBGene00011677	cyp-13A1	-
chrII	9787405	9787635	9787539	WBGene00011676	cyp-13A2	-
chrII	9787846	9787965	9787858	WBGene00011676	cyp-13A2	-
chrII	9793251	9793475	9793316	WBGene00011675	cyp-13A3	-
chrII	9800333	9800498	9800421	WBGene00011672	cyp-13A5	-
chrII	9802719	9802837	9802695	WBGene00011673	cyp-13A6	-
chrII	9803308	9803533	9803480	WBGene00000372	cyp-13A7	+
chrII	9807606	9807760	9807587	WBGene00011674	cyp-13A8	-
chrII	9838537	9838680	9838565	WBGene00014159	arrd-4	-
chrII	9840455	9840613	9840438	WBGene00270290	ZK938.11	-
chrII	9842212	9842329	9842236	WBGene00014163	rnh-1.2	-
chrII	9842506	9842798	9842592	WBGene00014163	rnh-1.2	-
chrII	9874799	9874975	9874931	WBGene00007462	C08H9.1	+
chrII	9874799	9874975	9874789	WBGene00007466	chil-2	-
chrII	9878151	9878292	9878281	WBGene00007474	C08H9.15	+
chrII	9880917	9881056	9880902	WBGene00007474	C08H9.15	+
chrII	9891348	9891520	9891490	WBGene00086566	C08H9.16	+
chrII	9892504	9892607	9892622	WBGene00086566	C08H9.16	+
chrII	9892504	9892607	9892517	WBGene00007463	vgln-1	-
chrII	9895170	9895471	9895380	WBGene00009146	F26C11.1	+
chrII	9921680	9921803	9921797	WBGene00007329	C05C10.2	+
chrII	9924267	9924368	9924309	WBGene00007331	pho-11	+
chrII	9931057	9931185	9931217	WBGene00007331	pho-11	+
chrII	9931487	9931667	9931526	WBGene00007331	pho-11	+
chrII	9936936	9937080	9937071	WBGene00007332	C05C10.5	+
chrII	9937648	9937897	9937792	WBGene00007332	C05C10.5	+
chrII	9937648	9937897	9937778	WBGene00007330	C05C10.3	-
chrII	9938896	9939038	9938958	WBGene00007332	C05C10.5	+
chrII	9938896	9939038	9938870	WBGene00007334	C05C10.7	-
chrII	9940508	9940616	9940621	WBGene00007333	ufd-3	+
chrII	9949636	9949882	9949856	WBGene00001207	egl-43	+
chrII	9954388	9954503	9954481	WBGene00001207	egl-43	+
chrII	9960031	9960161	9960162	WBGene00001207	egl-43	+
chrII	9968405	9968510	9968511	WBGene00011275	psf-1	+
chrII	9968405	9968510	9968435	WBGene00011273	R53.4	-
chrII	9975007	9975180	9975002	WBGene00011276	aakg-5	-
chrII	9980333	9980468	9980396	WBGene00014130	ZK892.6	-
chrII	9984874	9985124	9984936	WBGene00002266	lec-3	+
chrII	9993486	9993610	9993600	WBGene00002266	lec-3	+
chrII	10001137	10001349	10001228	WBGene00003773	nlt-1	-
chrII	10028271	10028408	10028376	WBGene00009948	F52H3.6	-
chrII	10029160	10029324	10029173	WBGene00009947	F52H3.5	+
chrII	10039866	10040017	10039859	WBGene00002497	let-268	-
chrII	10045765	10045909	10045741	WBGene00009945	bath-38	-
chrII	10046137	10046340	10046153	WBGene00009945	bath-38	-
chrII	10074029	10074200	10074150	WBGene00000995	die-1	-
chrII	10094263	10094402	10094393	WBGene00014164	lact-2	+
chrII	10099999	10100105	10100144	WBGene00014165	puf-12	+
chrII	10099999	10100105	10099964	WBGene00003928	pas-7	-
chrII	10105854	10105980	10105905	WBGene00014166	ZK945.4	-
chrII	10122583	10122827	10122792	WBGene00044035	F27E5.7	+
chrII	10134365	10134495	10134476	WBGene00206354	F27E5.9	+
chrII	10139191	10139432	10139250	WBGene00009192	asah-2	+
chrII	10146528	10146672	10146697	WBGene00003939	pax-3	+
chrII	10169241	10169325	10169274	WBGene00000914	daf-19	-
chrII	10169475	10169631	10169490	WBGene00000914	daf-19	-
chrII	10170893	10171125	10171008	WBGene00001686	gpd-4	+
chrII	10172513	10172623	10172635	WBGene00009364	F33H1.3	+
chrII	10174401	10174521	10174489	WBGene00009365	F33H1.4	+
chrII	10197178	10197302	10197250	WBGene00011038	R05H5.3	+
chrII	10200820	10200921	10200843	WBGene00011040	R05H5.5	-
chrII	10201460	10201689	10201570	WBGene00011040	R05H5.5	-
chrII	10202361	10202509	10202385	WBGene00011040	R05H5.5	-
chrII	10203828	10204037	10203836	WBGene00011040	R05H5.5	-
chrII	10204684	10204860	10204841	WBGene00011331	T01E8.1	+
chrII	10217261	10217398	10217412	WBGene00004334	ref-1	+
chrII	10218212	10218319	10218347	WBGene00004334	ref-1	+
chrII	10220434	10220515	10220524	WBGene00004038	plc-3	+
chrII	10222809	10223046	10222834	WBGene00004038	plc-3	+
chrII	10231080	10231294	10231248	WBGene00011335	T01E8.8	+
chrII	10242356	10242497	10242380	WBGene00011334	mrps-14	-
chrII	10247667	10247773	10247689	WBGene00011333	nrde-2	-
chrII	10247965	10248060	10247987	WBGene00010015	atad-3	+
chrII	10247965	10248060	10248031	WBGene00011333	nrde-2	-
chrII	10248417	10248543	10248538	WBGene00010015	atad-3	+
chrII	10300466	10300613	10300596	WBGene00007022	mdt-22	+
chrII	10300466	10300613	10300506	WBGene00014171	nep-26	-
chrII	10300992	10301126	10301110	WBGene00007022	mdt-22	+
chrII	10303812	10303919	10303803	WBGene00006918	vha-9	-
chrII	10312075	10312201	10312232	WBGene00014173	ZK970.7	+
chrII	10346030	10346229	10346225	WBGene00007420	C07E3.10	+
chrII	10350015	10350132	10350122	WBGene00007419	C07E3.9	+
chrII	10350015	10350132	10349974	WBGene00007412	stip-1	-
chrII	10350569	10350677	10350535	WBGene00007412	stip-1	-
chrII	10357670	10357812	10357656	WBGene00007414	C07E3.3	-
chrII	10359448	10359606	10359488	WBGene00007414	C07E3.3	-
chrII	10369713	10369789	10369695	WBGene00007417	ceh-58	-
chrII	10369880	10370019	10369878	WBGene00007417	ceh-58	-
chrII	10374774	10374961	10374773	WBGene00007417	ceh-58	-
chrII	10379609	10379860	10379688	WBGene00011661	ztf-27	+
chrII	10381634	10381725	10381739	WBGene00011661	ztf-27	+
chrII	10382234	10382532	10382410	WBGene00011661	ztf-27	+
chrII	10385138	10385246	10385141	WBGene00011661	ztf-27	+
chrII	10388116	10388221	10388214	WBGene00011662	T09F3.2	+
chrII	10388372	10388522	10388490	WBGene00011662	T09F3.2	+
chrII	10393738	10393871	10393899	WBGene00001683	gpd-1	+
chrII	10395426	10395549	10395516	WBGene00011663	T09F3.4	+
chrII	10406031	10406183	10406167	WBGene00008484	E04D5.5	+
chrII	10416398	10416490	10416509	WBGene00008480	eif-2A	+
chrII	10416575	10416675	10416662	WBGene00008480	eif-2A	+
chrII	10440628	10440817	10440782	WBGene00008483	E04D5.4	+
chrII	10443947	10444101	10444119	WBGene00014057	ZK673.1	+
chrII	10445393	10445501	10445465	WBGene00014058	ZK673.2	+
chrII	10445809	10445939	10445907	WBGene00014058	ZK673.2	+
chrII	10452509	10452626	10452552	WBGene00014060	ZK673.4	+
chrII	10455891	10456040	10455963	WBGene00014065	ZK673.11	+
chrII	10457971	10458130	10458130	WBGene00014065	ZK673.11	+
chrII	10459379	10459598	10459530	WBGene00014065	ZK673.11	+
chrII	10466643	10466795	10466817	WBGene00006583	tnc-2	+
chrII	10466643	10466795	10466657	WBGene00014062	ZK673.6	-
chrII	10470170	10470409	10470220	WBGene00014063	clec-143	-
chrII	10481989	10482170	10482055	WBGene00014046	clec-60	-
chrII	10482232	10482454	10482413	WBGene00014049	ZK666.11	+
chrII	10482232	10482454	10482336	WBGene00014046	clec-60	-
chrII	10483016	10483152	10483104	WBGene00014049	ZK666.11	+
chrII	10483638	10483875	10483820	WBGene00014049	ZK666.11	+
chrII	10490416	10490561	10490451	WBGene00014047	clec-61	-
chrII	10502677	10502852	10502695	WBGene00004134	myrf-1	-
chrII	10503599	10503743	10503663	WBGene00004134	myrf-1	-
chrII	10505984	10506199	10506012	WBGene00004134	myrf-1	-
chrII	10509773	10509909	10509796	WBGene00010318	F59B10.2	-
chrII	10510330	10510513	10510373	WBGene00010319	F59B10.3	+
chrII	10510330	10510513	10510359	WBGene00010318	F59B10.2	-
chrII	10516435	10516589	10516446	WBGene00010320	F59B10.4	-
chrII	10520225	10520375	10520212	WBGene00010320	F59B10.4	-
chrII	10523130	10523283	10523130	WBGene00010321	F59B10.5	-
chrII	10525188	10525320	10525186	WBGene00010322	F59B10.6	-
chrII	10527691	10527869	10527777	WBGene00003107	mab-10	+
chrII	10542013	10542111	10542069	WBGene00004185	pro-1	-
chrII	10548859	10549067	10548875	WBGene00011304	mnk-1	-
chrII	10563459	10563567	10563462	WBGene00007352	cdc-48.1	-
chrII	10563779	10563989	10563888	WBGene00007352	cdc-48.1	-
chrII	10569526	10569701	10569649	WBGene00007353	C06A1.2	+
chrII	10578345	10578477	10578471	WBGene00007355	rpb-6	+
chrII	10578557	10578639	10578581	WBGene00007355	rpb-6	+
chrII	10578904	10579038	10579036	WBGene00007355	rpb-6	+
chrII	10594829	10594967	10594833	WBGene00007557	C14A4.6	-
chrII	10596392	10596537	10596387	WBGene00007558	C14A4.7	-
chrII	10598998	10599199	10599190	WBGene00007560	C14A4.9	+
chrII	10598998	10599199	10599021	WBGene00007559	C14A4.8	-
chrII	10607306	10607430	10607301	WBGene00007561	ccm-3	-
chrII	10607675	10607806	10607666	WBGene00007561	ccm-3	-
chrII	10608429	10608559	10608528	WBGene00007562	C14A4.12	+
chrII	10608743	10608885	10608799	WBGene00007562	C14A4.12	+
chrII	10622106	10622238	10622207	WBGene00010893	cutl-9	+
chrII	10647156	10647292	10647298	WBGene00010901	M28.10	+
chrII	10654955	10655193	10655121	WBGene00004704	rsp-7	+
chrII	10657638	10657906	10657813	WBGene00010897	lact-3	-
chrII	10658391	10658555	10658572	WBGene00010896	M28.5	-
chrII	10658798	10658912	10658917	WBGene00004704	rsp-7	+
chrII	10658798	10658912	10658817	WBGene00010896	M28.5	-
chrII	10661646	10661972	10661720	WBGene00008433	marc-2	-
chrII	10662831	10662933	10662807	WBGene00271706	D2089.8	-
chrII	10674194	10674461	10674332	WBGene00004207	ptb-1	+
chrII	10682904	10683070	10683052	WBGene00004207	ptb-1	+
chrII	10685935	10686191	10686110	WBGene00004207	ptb-1	+
chrII	10693750	10693895	10693751	WBGene00001522	gbh-1	-
chrII	10694870	10695025	10695020	WBGene00001586	ggr-1	+
chrII	10694870	10695025	10694900	WBGene00001522	gbh-1	-
chrII	10703641	10703797	10703760	WBGene00000655	col-79	+
chrII	10703641	10703797	10703706	WBGene00007488	dph-2	-
chrII	10704635	10704841	10704832	WBGene00000616	col-39	+
chrII	10706750	10706895	10706832	WBGene00000656	col-80	+
chrII	10707016	10707190	10707143	WBGene00000656	col-80	+
chrII	10714316	10714424	10714335	WBGene00007488	dph-2	-
chrII	10720043	10720186	10720165	WBGene00007490	mks-5	+
chrII	10764429	10764600	10764463	WBGene00003404	mpz-1	-
chrII	10783297	10783404	10783308	WBGene00002297	ect-2	-
chrII	10783641	10783744	10783700	WBGene00000411	cdl-1	+
chrII	10783641	10783744	10783614	WBGene00002297	ect-2	-
chrII	10785186	10785310	10785282	WBGene00000411	cdl-1	+
chrII	10798561	10798676	10798556	WBGene00003805	npp-19	-
chrII	10800142	10800293	10800269	WBGene00011069	ceh-62	+
chrII	10804217	10804512	10804437	WBGene00011069	ceh-62	+
chrII	10810838	10811002	10811007	WBGene00011070	msrp-7	+
chrII	10820100	10820211	10820179	WBGene00001153	ech-4	+
chrII	10820100	10820211	10820108	WBGene00011071	R06F6.8	-
chrII	10820427	10820513	10820388	WBGene00011071	R06F6.8	-
chrII	10820765	10820879	10820812	WBGene00001153	ech-4	+
chrII	10824132	10824241	10824234	WBGene00003367	mix-1	+
chrII	10824132	10824241	10824163	WBGene00023418	R06F6.12	-
chrII	10860865	10861088	10860926	WBGene00010911	M106.3	-
chrII	10862336	10862442	10862400	WBGene00010911	M106.3	-
chrII	10863029	10863129	10863025	WBGene00010911	M106.3	-
chrII	10863333	10863437	10863318	WBGene00010911	M106.3	-
chrII	10868872	10868985	10868956	WBGene00000293	cap-2	+
chrII	10868872	10868985	10868834	WBGene00010912	gmps-1	-
chrII	10872637	10872746	10872739	WBGene00010333	copz-1	+
chrII	10872637	10872746	10872620	WBGene00000880	cyn-4	-
chrII	10880734	10880961	10880922	WBGene00009700	lurp-1	+
chrII	10884501	10884608	10884481	WBGene00009701	egg-3	-
chrII	10886189	10886326	10886258	WBGene00004222	ptr-8	+
chrII	10887166	10887339	10887331	WBGene00004222	ptr-8	+
chrII	10887166	10887339	10887224	WBGene00009702	F44F4.3	-
chrII	10888413	10888690	10888622	WBGene00004222	ptr-8	+
chrII	10918393	10918551	10918497	WBGene00006530	tba-4	+
chrII	10918393	10918551	10918387	WBGene00009705	F44F4.10	-
chrII	10924749	10924892	10924901	WBGene00010988	metr-1	+
chrII	10925633	10925741	10925727	WBGene00010988	metr-1	+
chrII	10926249	10926369	10926314	WBGene00010988	metr-1	+
chrII	10935421	10935544	10935393	WBGene00010989	R03D7.2	-
chrII	10942010	10942115	10942122	WBGene00219205	R03D7.15	+
chrII	10946445	10946580	10946444	WBGene00010990	R03D7.4	-
chrII	10946952	10947095	10947095	WBGene00010991	R03D7.5	+
chrII	10946952	10947095	10947002	WBGene00010990	R03D7.4	-
chrII	10948645	10948811	10948742	WBGene00010990	R03D7.4	-
chrII	10949467	10949598	10949611	WBGene00001753	gst-5	+
chrII	10950145	10950285	10950294	WBGene00001753	gst-5	+
chrII	10953290	10953392	10953350	WBGene00003783	nos-1	-
chrII	10989273	10989436	10989381	WBGene00004215	ptp-3	+
chrII	11013734	11014190	11013862	WBGene00000657	col-81	-
chrII	11016740	11016929	11016779	WBGene00004300	ram-2	-
chrII	11022087	11022206	11022187	WBGene00002957	let-858	+
chrII	11025479	11025695	11025544	WBGene00009355	F33A8.7	-
chrII	11042926	11043145	11042935	WBGene00000472	cey-1	-
chrII	11043922	11044008	11043916	WBGene00000472	cey-1	-
chrII	11049960	11050071	11050059	WBGene00009354	F33A8.6	+
chrII	11049960	11050071	11049975	WBGene00009353	sdhd-1	-
chrII	11050704	11050875	11050729	WBGene00009353	sdhd-1	-
chrII	11054479	11054701	11054498	WBGene00009729	F45E10.2	-
chrII	11055189	11055341	11055205	WBGene00009729	F45E10.2	-
chrII	11064453	11064638	11064459	WBGene00009729	F45E10.2	-
chrII	11077540	11077733	11077588	WBGene00006788	unc-53	-
chrII	11082759	11082914	11082826	WBGene00006788	unc-53	-
chrII	11097436	11097548	11097556	WBGene00003831	nuo-1	+
chrII	11097436	11097548	11097438	WBGene00004454	rpl-36.A	-
chrII	11101526	11101714	11101600	WBGene00007503	C09H10.9	+
chrII	11103148	11103287	11103119	WBGene00007499	C09H10.5	-
chrII	11106068	11106172	11106060	WBGene00007499	C09H10.5	-
chrII	11106406	11106507	11106508	WBGene00007500	nasp-1	+
chrII	11106406	11106507	11106419	WBGene00007499	C09H10.5	-
chrII	11126506	11126614	11126622	WBGene00003076	lsm-1	+
chrII	11126506	11126614	11126511	WBGene00004478	rps-9	-
chrII	11132625	11132736	11132631	WBGene00044916	F40F8.11	-
chrII	11135766	11135912	11135890	WBGene00009578	F40F8.5	-
chrII	11135984	11136130	11136033	WBGene00009578	F40F8.5	-
chrII	11153948	11154077	11153949	WBGene00004096	pqm-1	-
chrII	11154989	11155335	11155084	WBGene00004096	pqm-1	-
chrII	11162333	11162528	11162338	WBGene00004227	ptr-13	-
chrII	11164104	11164309	11164179	WBGene00004227	ptr-13	-
chrII	11165412	11165571	11165506	WBGene00004227	ptr-13	-
chrII	11170610	11170838	11170644	WBGene00194956	F37H8.7	+
chrII	11177694	11177822	11177760	WBGene00194955	F37H8.6	-
chrII	11180019	11180120	11180129	WBGene00009512	bigr-1	+
chrII	11180019	11180120	11180005	WBGene00194955	F37H8.6	-
chrII	11180150	11180396	11180331	WBGene00009512	bigr-1	+
chrII	11181199	11181471	11181275	WBGene00009512	bigr-1	+
chrII	11181199	11181471	11181326	WBGene00194955	F37H8.6	-
chrII	11185021	11185165	11185015	WBGene00003046	lir-3	-
chrII	11188129	11188298	11188235	WBGene00009514	F37H8.5	+
chrII	11198424	11198614	11198579	WBGene00011522	srap-1	+
chrII	11200333	11200565	11200535	WBGene00011522	srap-1	+
chrII	11220773	11221006	11220850	WBGene00011524	T06D8.3	+
chrII	11221839	11222007	11221999	WBGene00011524	T06D8.3	+
chrII	11236346	11236459	11236363	WBGene00011527	cchl-1	-
chrII	11237111	11237387	11237284	WBGene00011528	T06D8.7	-
chrII	11239034	11239143	11239128	WBGene00011529	T06D8.9	+
chrII	11239034	11239143	11239002	WBGene00004465	rpn-9	-
chrII	11247543	11247735	11247567	WBGene00011530	T06D8.10	-
chrII	11247952	11248100	11248036	WBGene00011530	T06D8.10	-
chrII	11261249	11261351	11261235	WBGene00011464	T05B9.1	-
chrII	11280051	11280170	11280197	WBGene00006853	unc-130	+
chrII	11281623	11281744	11281753	WBGene00006853	unc-130	+
chrII	11293473	11293587	11293473	WBGene00008165	C47G2.4	-
chrII	11297321	11297438	11297420	WBGene00008166	saps-1	+
chrII	11308746	11308867	11308878	WBGene00011995	rsf-1	+
chrII	11312330	11312465	11312473	WBGene00011999	T24F1.7	+
chrII	11316839	11317036	11316945	WBGene00011996	T24F1.4	-
chrII	11337765	11337959	11337769	WBGene00005016	sqt-1	-
chrII	11339490	11339619	11339553	WBGene00007190	rmd-3	-
chrII	11345681	11345782	11345764	WBGene00007189	B0491.1	+
chrII	11345681	11345782	11345715	WBGene00007192	B0491.5	-
chrII	11347904	11348076	11348018	WBGene00007189	B0491.1	+
chrII	11348325	11348427	11348368	WBGene00007189	B0491.1	+
chrII	11348325	11348427	11348333	WBGene00007193	B0491.6	-
chrII	11351702	11351930	11351889	WBGene00000529	clh-2	+
chrII	11355238	11355393	11355351	WBGene00000529	clh-2	+
chrII	11371901	11372117	11371931	WBGene00007891	C33B4.2	-
chrII	11376796	11376954	11376863	WBGene00007892	C33B4.4	-
chrII	11377693	11377880	11377746	WBGene00007892	C33B4.4	-
chrII	11390891	11391106	11390938	WBGene00006444	shn-1	-
chrII	11396116	11396309	11396206	WBGene00006444	shn-1	-
chrII	11397115	11397234	11397121	WBGene00006444	shn-1	-
chrII	11398804	11398945	11398804	WBGene00006444	shn-1	-
chrII	11400511	11400662	11400516	WBGene00006444	shn-1	-
chrII	11401443	11401579	11401468	WBGene00006444	shn-1	-
chrII	11403227	11403439	11403237	WBGene00006444	shn-1	-
chrII	11404423	11404642	11404514	WBGene00044029	C05D12.7	+
chrII	11415833	11416018	11415981	WBGene00007339	C05D12.1	-
chrII	11424127	11424252	11424213	WBGene00014666	C05D12.3	+
chrII	11438506	11438651	11438498	WBGene00006915	vha-6	-
chrII	11440279	11440376	11440257	WBGene00012155	VW02B12L.2	-
chrII	11442508	11442632	11442621	WBGene00012156	ebp-2	+
chrII	11443923	11444112	11444088	WBGene00012157	adbp-1	+
chrII	11445078	11445246	11445199	WBGene00043534	W02B12.13	+
chrII	11448820	11448961	11448927	WBGene00012201	W02B12.1	+
chrII	11453073	11453195	11453205	WBGene00004698	rsp-1	+
chrII	11453073	11453195	11453073	WBGene00004699	rsp-2	-
chrII	11453697	11453818	11453796	WBGene00004698	rsp-1	+
chrII	11453697	11453818	11453731	WBGene00004699	rsp-2	-
chrII	11459936	11460089	11459974	WBGene00012202	W02B12.4	-
chrII	11463947	11464087	11464044	WBGene00012203	rga-1	+
chrII	11463947	11464087	11464034	WBGene00000196	aars-1	-
chrII	11464478	11464642	11464642	WBGene00012203	rga-1	+
chrII	11464478	11464642	11464534	WBGene00000196	aars-1	-
chrII	11472500	11472578	11472557	WBGene00012206	W02B12.11	+
chrII	11472678	11472839	11472796	WBGene00012206	W02B12.11	+
chrII	11473691	11473812	11473815	WBGene00012206	W02B12.11	+
chrII	11473691	11473812	11473691	WBGene00012205	W02B12.10	-
chrII	11481116	11481340	11481198	WBGene00012207	W02B12.12	-
chrII	11484652	11484774	11484756	WBGene00006660	twk-5	-
chrII	11485209	11485436	11485333	WBGene00007149	B0334.13	+
chrII	11486896	11487038	11487065	WBGene00007149	B0334.13	+
chrII	11486896	11487038	11486910	WBGene00007142	ttr-18	-
chrII	11492940	11493077	11493055	WBGene00007143	B0334.3	-
chrII	11493333	11493451	11493429	WBGene00007144	B0334.4	+
chrII	11495172	11495294	11495212	WBGene00007144	B0334.4	+
chrII	11495447	11495555	11495551	WBGene00007144	B0334.4	+
chrII	11495447	11495555	11495468	WBGene00003868	ooc-3	-
chrII	11500225	11500443	11500397	WBGene00219293	B0334.20	-
chrII	11508628	11508832	11508798	WBGene00007146	B0334.6	+
chrII	11510389	11510546	11510438	WBGene00007146	B0334.6	+
chrII	11527881	11527965	11527863	WBGene00000090	age-1	-
chrII	11534528	11534624	11534554	WBGene00077453	Y62F5A.12	-
chrII	11534869	11534992	11534947	WBGene00077453	Y62F5A.12	-
